,decimalLatitude,decimalLongitude,month,class,diversity,CHL,NPP,CO2,nitrate,PAR,phosphate,salinity,silicate,T,times,rate
25872,74.5,136.5,8,northp,2,5.9385,3515.788731,366.1333011,0.51792,17.97697344,0.41209,20.22221756,11.93782,2.928536177,2,1
25873,75.5,136.5,8,northp,4,17.6246,4761.180344,365.5803528,0.36006,16.68650855,0.487936667,25.08970507,10.64181,1.854846925,5,1.25
25874,72.5,136.5,8,northp,2,6.8334,3643.919325,366.1333011,0.28705,25.08527586,0.46806,17.40099525,10.22898,5.066311836,2,1
25875,73.5,137.5,8,northp,2,6.8334,3205.693472,320.3814258,0.98732,19.48943184,0.45128,18.47350693,5.05679,4.957269669,2,1
25876,74.5,137.5,8,northp,4,5.7338,2842.52662,321.2206564,1.48551,16.37585878,0.48478,21.05822372,11.09869,2.972965956,5,1.25
25877,76.5,137.5,8,northp,3,6.8334,2631.956861,321.2206564,0.7306,22.74878269,0.61474,27.79760933,6.07911,2.539609671,5,1.666666667
25878,71.5,137.5,8,northp,2,NA,5172.966433,368.694006,0.84411,26.80846611,0.47117,16.77674294,7.50608,4.460292339,2,1
25879,77.5,137.5,8,northp,2,4.0368,1619.591478,320.6437125,0.79347,20.70748051,0.56452,28.54751968,5.93991,1.897637606,2,1
25880,73.5,139.5,8,northp,2,5.7338,2907.924797,334.3045789,0.48077,19.55397351,0.58745,19.49107552,7.075735,3.976615429,3,1.5
25881,-53.5,3.5,2,southw,2,0.3227,242.514875,366.5881042,24.21773,28.15143225,1.712985,34.09860229,44.50131,1.635620117,3,1.5
25882,36.5,23.5,9,northw,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25883,36.5,25.5,6,northw,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25884,36.5,25.5,9,northw,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25885,36.5,25.5,3,northw,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25886,35.5,26.5,6,northw,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25887,78.5,1.5,8,northp,7,0.6285,683.21132,273.6604614,1.61938,18.30494915,0.26976,34.47748184,1.90788,3.878180027,83,11.85714286
25888,69.5,-12.5,8,northp,5,0.4916,652.7411311,300.6639709,1.0741,20.7274319,0.183665,34.98147202,1.34882,7.503155708,16,3.2
25889,70.5,18.5,3,northp,2,0.3342,297.3485378,365.4920966,9.83868,8.51200771,0.68624,34.75453949,3.72496,4.879439354,2,1
25890,-36.5,-53.5,1,southw,3,2.001,2228.8988,423.4907837,2.2437,60.05263169,0.30849,33.95159149,3.29158,21.59807396,4,1.333333333
25891,-39.5,-53.5,1,southw,4,2.0724,2621.0222,318.40802,1.76303,57.53971837,0.30247,34.35577774,2.55569,18.31526947,6,1.5
25892,-32.5,-50.5,1,southw,5,0.5657,895.2576469,384.8681946,0.15153,59.02819414,0.25588,36.56300735,4.48609,24.51199722,8,1.6
25893,-31.5,-48.5,1,southw,16,0.0881,323.8256178,407.4978027,0.63412,57.43311073,0.0789,36.84291077,1.9427,24.79836273,35,2.1875
25894,16.5,-46.5,1,re,15,0.0714,213.3743556,368.921814,0.50098,40.02313421,0.167355,36.83242035,2.96874,25.98237801,33,2.2
25895,-26.5,-46.5,1,southw,15,0.1251,345.5450817,387.9317932,0.47097,53.09572858,0.17579,36.95320129,3.20003,25.53906631,25,1.666666667
25896,-29.5,-45.5,1,southw,16,0.0714,282.8606844,390.3822937,0.42992,55.86364885,0.10864,37.02165222,3.20607,25.20629692,26,1.625
25897,6.5,-44.5,1,re,4,0.1296,309.0587589,416.9862671,0.14936,43.63789479,0.13994,36.10595322,2.34382,27.37923431,4,1
25898,18.5,-44.5,1,re,15,0.0689,220.5558114,371.2682495,0.16793,38.68091887,0.16354,37.21204758,1.59664,25.25032806,20,1.333333333
25899,3.5,-44.5,1,re,4,0.1014,269.3321756,410.0100403,0.10373,39.53224877,0.15701,36.08922577,2.38237,27.65504456,8,2
25900,3.5,-41.5,5,re,5,0.1208,300.8374064,394.597229,0.3243,44.25563441,0.08122,35.94484711,2.22594,27.74967575,424,84.8
25901,3.5,-41.5,1,re,15,NA,279.4404981,412.3797607,0.23799,37.24445352,0.17289,36.05541611,1.46697,27.83543777,40,2.666666667
25902,8.5,-40.5,1,re,15,0.3008,590.6963089,395.0592957,0.10351,42.78205795,0.08546,36.1711731,1.52329,26.72963715,24,1.6
25903,8.5,-37.5,1,re,4,0.1657,447.0183214,388.0792236,0.25481,43.88417953,0.14995,36.20659637,1.35272,26.74769592,8,2
25904,-20.5,-37.5,1,re,15,0.1014,255.3462056,413.2276001,0.47049,56.05829469,0.05293,37.28741074,1.4704,26.63292503,25,1.666666667
25905,8.5,-36.5,1,re,4,NA,355.3957675,383.0794067,0.11227,42.63741558,0.107276,36.14390182,1.42349,26.61909103,4,1
25906,-25.5,-35.5,1,southw,15,0.0502,190.0281519,406.4515076,1.47195,52.82987093,0.11643,36.70612717,1.83419,25.15754128,25,1.666666667
25907,4.5,-31.5,1,re,4,NA,332.4752469,387.5300598,0.269135,41.71889123,0.009,35.86720276,1.46976,27.16189766,6,1.5
25908,-31.5,-29.5,1,southw,15,0.0665,248.1171369,398.6303101,0.032081667,48.23199224,0.16839,35.95666504,0.739105,22.31649971,25,1.666666667
25909,-40.5,-23.5,1,southw,4,0.3008,871.3021597,357.8507385,0.82248,51.21004793,0.23196,34.99921417,4.9743125,15.73032665,5,1.25
25910,11.5,-21.5,1,re,10,0.2118,492.6691408,365.6553955,0.402025,42.13281486,0.12093,35.66291809,1.39581,24.90007591,12,1.2
25911,-2.5,-18.5,1,re,6,NA,376.6699608,412.7436218,0.06858,53.67314527,0.12108,36.07819748,2.255728333,26.63877869,9,1.5
25912,-3.5,-16.5,1,re,12,NA,347.5934742,414.5497131,0.0359,55.15629118,0.10781,36.15655136,2.09383,26.82983017,19,1.583333333
25913,-12.5,-15.5,1,re,5,0.0452,185.9644869,400.6005249,0.44132,53.08987441,0.18003,36.93906403,1.13127,24.31183434,10,2
25914,-30.5,-14.5,1,southw,5,0.0407,195.4341419,426.653656,0.59025,63.57332977,0.55566,36.2337265,2.4435,23.67819977,9,1.8
25915,-3.5,-14.5,1,re,13,0.1491,360.9072819,415.9815674,0.03975,53.4140897,0.06829,36.16203308,1.55103,26.78028488,121,9.307692308
25916,-8.5,-14.5,1,re,5,0.0765,251.2371461,412.2147522,0.07011,55.3116141,0.24008,36.67903137,1.60794,25.69617844,9,1.8
25917,-24.5,-14.5,1,southw,16,0.0267,125.2400962,432.1845093,3.5640575,63.27847559,1.16387,36.83553696,4.48215,24.76504707,27,1.6875
25918,-30.5,-13.5,1,southw,16,0.0422,185.0183019,428.7701416,0.03566,62.43724985,0.15742,36.2480011,1.47095,23.54198265,26,1.625
25919,-12.5,-13.5,1,re,5,0.0437,190.5058003,397.712738,0.44805,52.87871121,0.171085,36.90102768,1.10038,24.14792442,10,2
25920,-24.5,-13.5,1,southw,5,0.0287,129.3629707,433.2118225,3.07818,62.66123598,1.00865,36.7802124,4.25207,24.53668976,10,2
25921,-3.5,-13.5,1,re,12,0.1491,350.095935,415.9986877,0.0457,53.03156538,0.08192,36.19525146,1.86014,26.60114098,19,1.583333333
25922,-9.5,-13.5,1,re,5,0.0739,253.3874558,409.5293274,0.03129,54.42363489,0.18813,36.75370407,1.48463,25.37574577,10,2
25923,-19.5,-12.5,1,re,16,0.0485,215.5255867,416.6613159,6.62018,57.62822532,0.90899,36.64877701,5.13761,23.10539055,27,1.6875
25924,-9.5,-12.5,1,re,5,0.0739,250.1525197,412.323761,0.11607,54.30955155,0.17956,36.75495148,3.64576,25.33122444,9,1.8
25925,-24.5,-12.5,1,southw,16,0.0297,138.9310094,431.8375854,2.01816,61.97848594,0.55536,36.71020889,3.03072,24.23686218,27,1.6875
25926,-30.5,-11.5,1,southw,5,0.0297,153.011855,431.1290588,0.02437,63.21674642,0.16148,36.2809639,2.2026,23.41035461,9,1.8
25927,-1.5,-10.5,1,re,13,0.139,349.0368089,414.8635254,0.15965,52.60449939,0.17268,35.746521,1.35456,26.79039001,21,1.615384615
25928,0.5,-9.5,1,re,12,NA,324.661275,394.3387146,0.12697,47.19699913,0.26526,35.27039719,1.77366,27.24797058,18,1.5
25929,-19.5,-9.5,1,re,16,0.0452,202.7955056,418.1347046,1.32296,57.67366977,0.27588,36.64056396,1.2147,22.37182045,42,2.625
25930,-30.5,-8.5,1,southw,15,0.0393,195.2292672,423.4317932,0.04113,63.66956589,0.19433,36.26898956,1.883573333,23.23160934,43,2.866666667
25931,-29.5,-8.5,1,southw,5,0.033,172.797375,426.2771606,0.075225,62.87927765,0.19086,36.37158966,1.2614,23.50906372,9,1.8
25932,-24.5,6.5,1,southw,14,0.0979,375.5623108,398.0155029,0.0317,57.42873573,0.16305,35.94528961,1.61754,20.5305233,60,4.285714286
25933,-0.5,6.5,1,re,4,NA,568.0315669,420.651001,0.06461,45.18405112,0.14731,32.61594391,2.56191,28.55865669,6,1.5
25934,2.5,6.5,1,re,15,NA,525.5458725,332.3376465,0.19262,45.62330461,0.13024,30.55315208,1.6882,28.3982048,40,2.666666667
25935,-24.5,7.5,3,southw,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25936,-24.5,7.5,1,southw,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25937,1.5,8.5,1,re,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25938,-0.5,8.5,1,re,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25939,-2.5,8.5,1,re,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25940,0.5,8.5,1,re,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25941,-3.5,9.5,1,re,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25942,-18.5,11.5,1,re,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25943,-54.5,-34.5,4,southw,3,0.2614,185.9571825,386.7011719,23.56092,10.48919183,1.56489,33.89101028,17.73525,3.082542896,26,8.666666667
25944,46.5,32.5,6,northw,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25945,-6.5,-79.5,1,re,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25946,43.5,-67.5,9,northw,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25947,71.5,39.5,11,northp,4,NA,287.4033058,389.334942,1.4536,1.879201839,0.64266,34.92914581,2.93323,5.084126472,4,1
25948,21.5,-20.5,11,re,4,0.3713,633.6103472,391.5832214,1.04333,37.44431811,0.20237,36.63852692,2.50946,24.01007843,4,1
25949,-3.5,-12.5,1,re,12,0.1491,363.231895,416.1445618,0.15867,54.04847168,0.10547,36.20922089,2.188735,26.66960144,20,1.666666667
25950,3.5,-11.5,11,re,5,NA,246.7916581,390.6321106,0.2986,39.50671752,0.08348,34.93968964,1.61827,28.88728905,5,1
25951,1.5,-11.5,11,re,4,NA,320.8780481,414.4203186,0.15886,48.60567628,0.11482,35.83533478,1.73218,28.09272957,4,1
25952,-64.5,3.5,1,southw,7,0.1491,223.9420042,362.2929688,24.47179,40.294412,1.514495,34.32835388,53.09181,0.631962955,36,5.142857143
25953,2.5,9.5,1,re,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25954,-6.5,9.5,1,re,9,NA,1058.738768,362.2054138,0.38887,47.02416579,0.19194,33.76905823,1.912136667,28.55023193,13,1.444444444
25955,-7.5,11.5,1,re,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25956,-5.5,11.5,1,re,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25957,14.5,51.5,10,re,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25958,15.5,51.5,10,re,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25959,10.5,51.5,10,re,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25960,16.5,52.5,10,re,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25961,15.5,52.5,10,re,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25962,10.5,52.5,10,re,3,1.8653,1655.259989,449.8123474,0.23967,52.29836743,0.10568,35.76548767,3.17326,27.04047585,9,3
25963,15.5,53.5,10,re,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25964,13.5,53.5,10,re,3,0.651,926.6213003,443.250885,0.13699,47.29063108,0.13698,36.0835228,3.90949,26.95796585,3,1
25965,10.5,53.5,10,re,3,0.6068,1512.705668,451.3979492,0.07847,51.55496462,0.03196,35.78353882,2.5859,27.32562065,6,2
25966,17.5,57.5,10,re,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25967,19.5,58.5,10,re,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25968,19.5,60.5,10,re,3,1.3602,1208.155375,427.1234436,2.130588,46.48417965,0.31431,36.49282455,2.42065,26.9684639,3,1
25969,19.5,61.5,10,re,3,0.9246,1037.628329,426.4745483,1.12437,46.39033243,0.24623,36.57370377,3.22438,27.55860519,3,1
25970,21.5,61.5,10,re,3,1.6211,1072.565563,420.5338745,1.10173,45.90996088,0.41197,36.73213959,3.02043,28.5781002,3,1
25971,24.5,62.5,10,northw,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25972,21.5,62.5,10,re,3,1.679,1171.374107,417.6419678,1.730018333,45.63897475,0.42133,36.70052719,2.90688,28.31457901,3,1
25973,22.5,63.5,10,re,3,0.8927,1036.317272,397.6463623,0.28176,45.18463445,0.36943,36.91231537,2.032036667,28.7800293,15,5
25974,15.5,63.5,10,re,3,0.8035,877.7739006,407.8269958,0.57779,47.35375608,0.08096,36.29175568,2.31136,28.04302597,3,1
25975,23.5,63.5,10,northw,3,0.5092,746.2576775,397.2711182,0.42137,44.76828721,0.44506,36.98157883,1.95072,29.05767822,3,1
25976,22.5,64.5,10,re,3,0.7758,874.1976244,402.2008972,0.39192,45.03370389,0.39498,36.75031662,1.75702,28.79033661,3,1
25977,24.5,65.5,10,northw,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25978,23.5,65.5,10,northw,3,0.4425,604.6640906,406.1049194,0.3634,45.19034279,0.34314,36.66191864,2.46649,29.4290638,9,3
25979,22.5,65.5,10,re,3,0.4272,549.3251261,408.6920471,0.46071,44.95169,0.36206,36.67840576,2.35645,29.22456932,3,1
25980,23.5,66.5,10,northw,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25981,-40.5,-54.5,1,southw,2,0.8619,1791.39025,320.6888733,5.10746,60.90130881,0.38758,34.06422424,4.66053,16.26663017,3,1.5
25982,-11.5,-28.5,1,re,2,0.0366,141.9132267,413.6904297,0.09962,58.15905868,0.11515,36.95739365,1.84217,26.90167236,2,1
25983,-11.5,13.5,1,re,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25984,36.5,23.5,3,northw,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25985,58.5,10.5,6,northw,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25986,3.5,-50.5,1,re,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25987,1.5,-48.5,1,re,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25988,40.5,17.5,8,northw,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25989,35.5,23.5,1,northw,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25990,35.5,23.5,6,northw,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25991,36.5,24.5,6,northw,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25992,36.5,24.5,3,northw,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25993,35.5,28.5,3,northw,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25994,19.5,62.5,2,re,2,1.5112,2345.242825,398.0975952,1.546963333,46.98045398,0.26362,36.62107086,3.00027,24.77614403,2,1
25995,20.5,63.5,2,re,3,3.0487,3050.231706,389.0357971,2.51074,46.05157199,0.37837,36.63048172,0.84397,24.32140923,3,1
25996,3.5,85.5,3,re,6,0.0979,220.5561433,400.2171021,1.029486667,49.98737079,0.16792,34.50381088,2.08724,29.94685364,11,1.833333333
25997,3.5,86.5,3,re,3,0.0881,213.17442,400.0977478,1.58047,48.30235682,0.21824,34.50923538,3.87658,29.9219265,7,2.333333333
25998,4.5,90.5,3,re,2,0.0979,235.0730397,401.2901306,1.0798,50.72022846,0.28576,34.26994705,5.10628,29.65314865,7,3.5
25999,74.5,-4.5,6,northp,3,1.4088,1778.256492,275.0987549,7.226702,34.56533186,0.55998,34.82025909,3.35515,1.608530045,7,2.333333333
26000,39.5,19.5,3,northw,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26001,38.5,19.5,3,northw,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26002,39.5,19.5,4,northw,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26003,37.5,20.5,3,northw,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26004,36.5,21.5,3,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26005,46.5,32.5,7,northw,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26006,34.5,26.5,2,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26007,35.5,27.5,3,northw,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26008,46.5,32.5,4,northw,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26009,36.5,12.5,10,northw,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26010,34.5,23.5,10,northw,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26011,-6.5,62.5,8,re,2,0.2193,422.7637519,391.1813965,2.33441,45.99513449,0.22426,35.4755249,3.71269,27.25022888,2,1
26012,31.5,29.5,4,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26013,47.5,38.5,8,northw,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26014,-52.5,150.5,2,southw,12,NA,328.9205083,385.6559753,15.70252,28.67811978,1.21623,34.17110443,2.20081,8.664922714,38,3.166666667
26015,39.5,8.5,3,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26016,39.5,8.5,6,northw,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26017,39.5,8.5,12,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26018,40.5,9.5,2,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26019,39.5,9.5,6,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26020,39.5,9.5,7,northw,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26021,40.5,9.5,7,northw,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26022,39.5,9.5,10,northw,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26023,40.5,9.5,10,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26024,39.5,9.5,12,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26025,72.5,60.5,9,northp,5,0.8927,631.8550281,292.8470671,0.19654,12.3996572,0.252,29.74399567,4.96678,3.864572763,7,1.4
26026,69.5,37.5,6,northp,5,0.4747,907.4268586,299.1262686,0.26251,39.7371203,0.12503,34.3615036,3.47236,3.807947159,5,1
26027,71.5,38.5,6,northp,2,0.4916,880.9938678,304.7993321,0.75137,37.95016536,0.246893333,35.19897461,3.09103,3.506286383,3,1.5
26028,4.5,89.5,3,re,3,0.105,232.6447831,400.3769836,1.84338,49.49368674,0.20649,34.14731598,4.9634,29.74847412,11,3.666666667
26029,0.5,-26.5,8,re,4,0.2118,488.3062203,414.2391663,0.1659,52.72825634,0.0657,36.05315781,1.0078,25.81758881,16,4
26030,36.5,14.5,10,northw,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26031,-5.5,64.5,2,re,4,0.1166,253.5759667,412.3329468,0.38792,57.02840932,0.17206,35.00592041,8.85207,28.21842766,13,3.25
26032,-38.5,-57.5,5,southw,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26033,-4.5,66.5,2,re,6,0.1166,257.4985722,411.4242249,0.22269,53.74609666,0.17626,35.2091713,6.70321,28.35704803,21,3.5
26034,-3.5,67.5,2,re,4,0.1491,250.5413947,412.6074829,0.1712,53.21889178,0.19197,35.29699707,6.9147975,28.43151665,10,2.5
26035,-6.5,67.5,2,re,4,0.1087,244.1935981,405.0121765,0.51536,56.12329817,0.1805,34.83067703,6.1971,28.28424454,14,3.5
26036,-7.5,67.5,2,re,2,0.0912,232.2826497,382.4519958,0.34633,53.74857583,0.21281,34.58965302,6.38911,28.26568794,7,3.5
26037,34.5,25.5,10,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26038,35.5,26.5,2,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26039,32.5,-27.5,8,northw,3,0.0642,235.9239269,449.0414124,0.17679,55.08246131,0.08713,37.15185928,0.8434,25.02951813,38,12.66666667
26040,16.5,60.5,2,re,3,2.3847,1651.312987,395.76828,1.56239,48.54306169,0.2155,36.52306366,5.6782725,25.41941833,4,1.333333333
26041,12.5,61.5,3,re,1,0.3115,518.1375394,404.9631653,0.29675,54.52512101,0.131576667,36.55823517,2.39984,27.64191628,1,1
26042,16.5,61.5,3,re,1,0.4916,1010.10986,407.1472473,0.35913,54.00508626,0.21334,36.61382675,1.77347,26.9416256,1,1
26043,-8.5,62.5,8,re,2,0.144,371.9431992,391.9458313,2.00897,44.96526291,0.22358,35.50141144,4.65755,26.76840401,2,1
26044,-6.5,63.5,8,re,1,0.1974,355.2246714,389.854126,2.99858,46.81510328,0.2086,35.4765892,4.22861,27.33374977,1,1
26045,16.5,63.5,3,re,3,0.6068,879.3593611,408.7826538,0.42277,54.46356892,0.29855,36.64575958,1.08454,27.05161667,3,1
26046,-3.5,65.5,2,re,5,0.1126,248.1850036,410.8193359,0.32659,52.60639175,0.17781,35.29441452,8.16422,28.25608826,10,2
26047,9.5,-29.5,9,re,2,0.139,285.0655358,394.7359924,0.17054,48.93698532,0.09815,35.71915436,1.81436,28.63192749,10,5
26048,10.5,-24.5,8,re,3,0.1716,395.2368789,418.5424805,0.40059,43.40142951,0.09638,35.98295975,2.63508,27.56528473,36,12
26049,7.5,-22.5,10,re,3,NA,285.4754331,387.2920532,0.13995,42.7839642,0.0629,35.39579773,0.8763,29.00042534,10,3.333333333
26050,36.5,23.5,10,northw,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26051,-4.5,65.5,2,re,4,0.1166,260.2629078,411.6067505,0.30656,56.39946832,0.17505,35.21031189,6.14509,28.23620033,11,2.75
26052,-5.5,66.5,2,re,6,0.1296,262.2219433,410.4161682,0.23832,53.55930846,0.17357,34.99820328,7.21547,28.37243652,19,3.166666667
26053,-46.5,-57.5,1,southw,1,0.4747,1085.737113,336.7257996,12.9629,57.95647186,0.70774,34.22161865,1.71668,13.12988758,1,1
26054,79.5,65.5,8,northp,4,NA,600.5696961,240.8904298,1.408513333,18.84946653,0.20619,34.09492493,3.33266,0.756355882,7,1.75
26055,69.5,35.5,6,northp,2,0.5859,1008.228374,317.4834354,0.484605,39.38737376,0.17364,34.47846603,5.74668,4.270553589,2,1
26056,72.5,41.5,6,northp,1,0.6742,872.9771222,332.7663185,0.21423,36.98878684,0.1956405,34.82448196,2.59392,2.396619797,1,1
26057,72.5,42.5,6,northp,3,0.6983,926.4375244,328.8702699,0.17341,37.65004034,0.24357,34.66404343,3.38021,2.151953459,3,1
26058,-53.5,-6.5,2,southw,1,0.2437,199.6388603,380.2628479,20.83322,28.46266838,1.7389,34.06509018,48.34238667,2.154408693,1,1
26059,75.5,123.5,8,northp,1,8.144,3139.425572,308.451401,0.97389,21.42931041,0.25805,24.79360199,11.14972,3.953148127,1,1
26060,-62.5,-19.5,5,southw,2,NA,81.40165845,360.8014221,25.042,2.23844144,1.82867,34.26375961,44.19473,-1.092699766,2,1
26061,-64.5,22.5,5,southw,1,NA,92.19885478,399.6974792,26.0341,1.784108085,1.79627,34.3042717,55.17518,-1.278340578,1,1
26062,54.5,-19.5,8,northw,17,0.3585,1037.7263,370.1065979,0.38778,26.13128632,0.1479,35.3922081,0.6715,13.78997517,73,4.294117647
26063,55.5,19.5,11,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26064,36.5,20.5,10,northw,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26065,36.5,21.5,10,northw,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26066,36.5,23.5,6,northw,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26067,36.5,25.5,10,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26068,35.5,26.5,10,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26069,34.5,26.5,9,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26070,36.5,27.5,9,northw,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26071,17.5,62.5,2,re,3,4.9829,2395.179133,397.146759,2.23629,48.11148876,0.14103,36.518116,3.92239,25.44098282,4,1.333333333
26072,20.5,64.5,2,re,2,6.1506,3090.211794,391.6942749,0.87541,45.5894678,0.32034,36.47324753,1.22817,24.25853157,3,1.5
26073,-5.5,67.5,2,re,4,0.1251,257.2045883,408.79245,0.385,53.13593691,0.18442,35.03739166,5.93727,28.37539101,17,4.25
26074,5.5,90.5,3,re,2,0.1544,299.5868375,402.4692993,0.54331,51.66567295,0.23339,33.99012756,3.64028,29.51862907,3,1.5
26075,34.5,24.5,10,northw,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26076,35.5,22.5,8,northw,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26077,36.5,24.5,10,northw,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26078,43.5,13.5,8,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26079,44.5,13.5,8,northw,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26080,43.5,13.5,10,northw,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26081,42.5,16.5,5,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26082,43.5,28.5,7,northw,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26083,41.5,28.5,8,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26084,42.5,28.5,8,northw,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26085,43.5,29.5,11,northw,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26086,42.5,30.5,7,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26087,43.5,30.5,11,northw,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26088,41.5,31.5,7,northw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
